:START_ID,:END_ID,:TYPE
600811,1000014,BELONGS_CONCEPT
600820,1000014,BELONGS_CONCEPT
600831,1000014,BELONGS_CONCEPT
600836,1000014,BELONGS_CONCEPT
600855,1000014,BELONGS_CONCEPT
600886,1000014,BELONGS_CONCEPT
600896,1000014,BELONGS_CONCEPT
600961,1000014,BELONGS_CONCEPT
600963,1000014,BELONGS_CONCEPT
601669,1000014,BELONGS_CONCEPT
000024,1000014,BELONGS_CONCEPT
000400,1000014,BELONGS_CONCEPT
000564,1000014,BELONGS_CONCEPT
000600,1000014,BELONGS_CONCEPT
000608,1000014,BELONGS_CONCEPT
000698,1000014,BELONGS_CONCEPT
000917,1000014,BELONGS_CONCEPT
002171,1000014,BELONGS_CONCEPT
600012,1000015,BELONGS_CONCEPT
600063,1000015,BELONGS_CONCEPT
600218,1000015,BELONGS_CONCEPT
600237,1000015,BELONGS_CONCEPT
600255,1000015,BELONGS_CONCEPT
600318,1000015,BELONGS_CONCEPT
600375,1000015,BELONGS_CONCEPT
600418,1000015,BELONGS_CONCEPT
600444,1000015,BELONGS_CONCEPT
600470,1000015,BELONGS_CONCEPT
600496,1000015,BELONGS_CONCEPT
600520,1000015,BELONGS_CONCEPT
600551,1000015,BELONGS_CONCEPT
600567,1000015,BELONGS_CONCEPT
600575,1000015,BELONGS_CONCEPT
600577,1000015,BELONGS_CONCEPT
600585,1000015,BELONGS_CONCEPT
600761,1000015,BELONGS_CONCEPT
600808,1000015,BELONGS_CONCEPT
600983,1000015,BELONGS_CONCEPT
600985,1000015,BELONGS_CONCEPT
600990,1000015,BELONGS_CONCEPT
601801,1000015,BELONGS_CONCEPT
000153,1000015,BELONGS_CONCEPT
000417,1000015,BELONGS_CONCEPT
000521,1000015,BELONGS_CONCEPT
000543,1000015,BELONGS_CONCEPT
000619,1000015,BELONGS_CONCEPT
000630,1000015,BELONGS_CONCEPT
000713,1000015,BELONGS_CONCEPT
000728,1000015,BELONGS_CONCEPT
000850,1000015,BELONGS_CONCEPT
000859,1000015,BELONGS_CONCEPT
000868,1000015,BELONGS_CONCEPT
000887,1000015,BELONGS_CONCEPT
000979,1000015,BELONGS_CONCEPT
000980,1000015,BELONGS_CONCEPT
002018,1000015,BELONGS_CONCEPT
002057,1000015,BELONGS_CONCEPT
002136,1000015,BELONGS_CONCEPT
002140,1000015,BELONGS_CONCEPT
002147,1000015,BELONGS_CONCEPT
002171,1000015,BELONGS_CONCEPT
002208,1000015,BELONGS_CONCEPT
002226,1000015,BELONGS_CONCEPT
002230,1000015,BELONGS_CONCEPT
002298,1000015,BELONGS_CONCEPT
002331,1000015,BELONGS_CONCEPT
002347,1000015,BELONGS_CONCEPT
002352,1000015,BELONGS_CONCEPT
002361,1000015,BELONGS_CONCEPT
002538,1000015,BELONGS_CONCEPT
002541,1000015,BELONGS_CONCEPT
002555,1000015,BELONGS_CONCEPT
002556,1000015,BELONGS_CONCEPT
002557,1000015,BELONGS_CONCEPT
002571,1000015,BELONGS_CONCEPT
002597,1000015,BELONGS_CONCEPT
002607,1000015,BELONGS_CONCEPT
300009,1000015,BELONGS_CONCEPT
300087,1000015,BELONGS_CONCEPT
300088,1000015,BELONGS_CONCEPT
300090,1000015,BELONGS_CONCEPT
300218,1000015,BELONGS_CONCEPT
300247,1000015,BELONGS_CONCEPT
300274,1000015,BELONGS_CONCEPT
600054,1000016,BELONGS_CONCEPT
600094,1000016,BELONGS_CONCEPT
600190,1000016,BELONGS_CONCEPT
600221,1000016,BELONGS_CONCEPT
600272,1000016,BELONGS_CONCEPT
600295,1000016,BELONGS_CONCEPT
600320,1000016,BELONGS_CONCEPT
600555,1000016,BELONGS_CONCEPT
600602,1000016,BELONGS_CONCEPT
600604,1000016,BELONGS_CONCEPT
600610,1000016,BELONGS_CONCEPT
600611,1000016,BELONGS_CONCEPT
600612,1000016,BELONGS_CONCEPT
600613,1000016,BELONGS_CONCEPT
600614,1000016,BELONGS_CONCEPT
600617,1000016,BELONGS_CONCEPT
600618,1000016,BELONGS_CONCEPT
600619,1000016,BELONGS_CONCEPT
600623,1000016,BELONGS_CONCEPT
600639,1000016,BELONGS_CONCEPT
600648,1000016,BELONGS_CONCEPT
600650,1000016,BELONGS_CONCEPT
600663,1000016,BELONGS_CONCEPT
600679,1000016,BELONGS_CONCEPT
600680,1000016,BELONGS_CONCEPT
600689,1000016,BELONGS_CONCEPT
600695,1000016,BELONGS_CONCEPT
600698,1000016,BELONGS_CONCEPT
600726,1000016,BELONGS_CONCEPT
600751,1000016,BELONGS_CONCEPT
600754,1000016,BELONGS_CONCEPT
600776,1000016,BELONGS_CONCEPT
600801,1000016,BELONGS_CONCEPT
600818,1000016,BELONGS_CONCEPT
600819,1000016,BELONGS_CONCEPT
600822,1000016,BELONGS_CONCEPT
600827,1000016,BELONGS_CONCEPT
600835,1000016,BELONGS_CONCEPT
600841,1000016,BELONGS_CONCEPT
600843,1000016,BELONGS_CONCEPT
600844,1000016,BELONGS_CONCEPT
600845,1000016,BELONGS_CONCEPT
600848,1000016,BELONGS_CONCEPT
600851,1000016,BELONGS_CONCEPT
000011,1000016,BELONGS_CONCEPT
000012,1000016,BELONGS_CONCEPT
000016,1000016,BELONGS_CONCEPT
000017,1000016,BELONGS_CONCEPT
000018,1000016,BELONGS_CONCEPT
000019,1000016,BELONGS_CONCEPT
000020,1000016,BELONGS_CONCEPT
000022,1000016,BELONGS_CONCEPT
000025,1000016,BELONGS_CONCEPT
000026,1000016,BELONGS_CONCEPT
000028,1000016,BELONGS_CONCEPT
000029,1000016,BELONGS_CONCEPT
000030,1000016,BELONGS_CONCEPT
000037,1000016,BELONGS_CONCEPT
000045,1000016,BELONGS_CONCEPT
000055,1000016,BELONGS_CONCEPT
000056,1000016,BELONGS_CONCEPT
000058,1000016,BELONGS_CONCEPT
000413,1000016,BELONGS_CONCEPT
000418,1000016,BELONGS_CONCEPT
000429,1000016,BELONGS_CONCEPT
000488,1000016,BELONGS_CONCEPT
000505,1000016,BELONGS_CONCEPT
000521,1000016,BELONGS_CONCEPT
000530,1000016,BELONGS_CONCEPT
000539,1000016,BELONGS_CONCEPT
000541,1000016,BELONGS_CONCEPT
000550,1000016,BELONGS_CONCEPT
000553,1000016,BELONGS_CONCEPT
000570,1000016,BELONGS_CONCEPT
000581,1000016,BELONGS_CONCEPT
000596,1000016,BELONGS_CONCEPT
000613,1000016,BELONGS_CONCEPT
000625,1000016,BELONGS_CONCEPT
000725,1000016,BELONGS_CONCEPT
000726,1000016,BELONGS_CONCEPT
000761,1000016,BELONGS_CONCEPT
000869,1000016,BELONGS_CONCEPT
600187,1000017,BELONGS_CONCEPT
600292,1000017,BELONGS_CONCEPT
600388,1000017,BELONGS_CONCEPT
600405,1000017,BELONGS_CONCEPT
600459,1000017,BELONGS_CONCEPT
600499,1000017,BELONGS_CONCEPT
600526,1000017,BELONGS_CONCEPT
600630,1000017,BELONGS_CONCEPT
601908,1000017,BELONGS_CONCEPT
000005,1000017,BELONGS_CONCEPT
000425,1000017,BELONGS_CONCEPT
000551,1000017,BELONGS_CONCEPT
000581,1000017,BELONGS_CONCEPT
000586,1000017,BELONGS_CONCEPT
000652,1000017,BELONGS_CONCEPT
000915,1000017,BELONGS_CONCEPT
000925,1000017,BELONGS_CONCEPT
002076,1000017,BELONGS_CONCEPT
002126,1000017,BELONGS_CONCEPT
002145,1000017,BELONGS_CONCEPT
002203,1000017,BELONGS_CONCEPT
002341,1000017,BELONGS_CONCEPT
002499,1000017,BELONGS_CONCEPT
002549,1000017,BELONGS_CONCEPT
002573,1000017,BELONGS_CONCEPT
002658,1000017,BELONGS_CONCEPT
