stockID:ID,stock_name,:LABEL
600048,保利地产,COMPANY
002349,精华制药,COMPANY
600519,贵州茅台,COMPANY
600098,广州发展,COMPANY
603919,金徽酒,COMPANY
002343,慈文传媒,COMPANY
600593,大连圣亚,COMPANY
600791,京能置业,COMPANY
000520,长航凤凰,COMPANY
000065,北方国际,COMPANY
600822,上海物贸,COMPANY
300442,普丽盛,COMPANY
603306,华懋科技,COMPANY
000912,*ST天化,COMPANY;ST
600064,南京高科,COMPANY
002055,得润电子,COMPANY
300303,聚飞光电,COMPANY
002775,文科园林,COMPANY
603518,维格娜丝,COMPANY
601628,中国人寿,COMPANY
900929,锦旅Ｂ股,COMPANY
300340,科恒股份,COMPANY
000838,财信发展,COMPANY
000700,模塑科技,COMPANY
000918,嘉凯城,COMPANY
300219,鸿利智汇,COMPANY
600415,小商品城,COMPANY
002620,瑞和股份,COMPANY
600444,国机通用,COMPANY
002089,新 海 宜,COMPANY
300055,万邦达,COMPANY
600562,国睿科技,COMPANY
002298,中电鑫龙,COMPANY
601898,中煤能源,COMPANY
600059,古越龙山,COMPANY
002093,国脉科技,COMPANY
300175,朗源股份,COMPANY
603997,继峰股份,COMPANY
000019,深深宝Ａ,COMPANY
600091,ST明科,COMPANY;ST
002405,四维图新,COMPANY
600319,亚星化学,COMPANY
600817,*ST宏盛,COMPANY;ST
000015,PT中浩A,COMPANY
603798,康普顿,COMPANY
002384,东山精密,COMPANY
600003,ST东北高,COMPANY;ST
002220,天宝食品,COMPANY
000555,神州信息,COMPANY
300533,冰川网络,COMPANY
600531,豫光金铅,COMPANY
000661,长春高新,COMPANY
600808,马钢股份,COMPANY
300037,新宙邦,COMPANY
000554,泰山石油,COMPANY
600706,曲江文旅,COMPANY
603227,雪峰科技,COMPANY
600843,上工申贝,COMPANY
600096,云天化,COMPANY
300527,华舟应急,COMPANY
300506,名家汇,COMPANY
002389,南洋科技,COMPANY
002417,三元达,COMPANY
000603,盛达矿业,COMPANY
002561,徐家汇,COMPANY
600083,博信股份,COMPANY
002662,京威股份,COMPANY
600761,安徽合力,COMPANY
000990,诚志股份,COMPANY
002318,久立特材,COMPANY
900956,东贝Ｂ股,COMPANY
300545,联得装备,COMPANY
300096,易联众,COMPANY
300134,大富科技,COMPANY
600238,海南椰岛,COMPANY
600648,外高桥,COMPANY
000598,兴蓉环境,COMPANY
300385,雪浪环境,COMPANY
300230,永利股份,COMPANY
002008,大族激光,COMPANY
600553,太行水泥,COMPANY
600392,盛和资源,COMPANY
002601,龙蟒佰利,COMPANY
200539,粤电力Ｂ,COMPANY
002087,新野纺织,COMPANY
600197,伊力特,COMPANY
000616,海航投资,COMPANY
300011,鼎汉技术,COMPANY
600218,全柴动力,COMPANY
300278,华昌达,COMPANY
900937,华电Ｂ股,COMPANY
300538,同益股份,COMPANY
002531,天顺风能,COMPANY
300182,捷成股份,COMPANY
300094,国联水产,COMPANY
002002,鸿达兴业,COMPANY
300736,N百华,COMPANY
600222,太龙药业,COMPANY
002416,爱施德,COMPANY
002195,二三四五,COMPANY
600885,宏发股份,COMPANY
000534,万泽股份,COMPANY
002696,百洋股份,COMPANY
603377,东方时尚,COMPANY
002054,德美化工,COMPANY
300165,天瑞仪器,COMPANY
600037,歌华有线,COMPANY
300121,阳谷华泰,COMPANY
000917,电广传媒,COMPANY
000543,皖能电力,COMPANY
600707,彩虹股份,COMPANY
300569,天能重工,COMPANY
603010,万盛股份,COMPANY
000584,哈工智能,COMPANY
000420,吉林化纤,COMPANY
002759,天际股份,COMPANY
600926,杭州银行,COMPANY
300001,特锐德,COMPANY
300073,当升科技,COMPANY
300516,久之洋,COMPANY
603338,浙江鼎力,COMPANY
300009,安科生物,COMPANY
300446,乐凯新材,COMPANY
600735,新华锦,COMPANY
002315,焦点科技,COMPANY
600068,葛洲坝,COMPANY
603569,长久物流,COMPANY
600673,东阳光科,COMPANY
000683,远兴能源,COMPANY
300176,鸿特精密,COMPANY
000550,江铃汽车,COMPANY
002061,浙江交科,COMPANY
000929,兰州黄河,COMPANY
002386,天原集团,COMPANY
600561,江西长运,COMPANY
600221,海航控股,COMPANY
300216,千山药机,COMPANY
000765,*ST华信,COMPANY;ST
002352,顺丰控股,COMPANY
002204,大连重工,COMPANY
000042,中洲控股,COMPANY
002031,巨轮智能,COMPANY
300158,振东制药,COMPANY
600636,*ST爱富,COMPANY;ST
300577,开润股份,COMPANY
300347,泰格医药,COMPANY
600177,雅戈尔,COMPANY
000547,航天发展,COMPANY
600601,方正科技,COMPANY
000927,一汽夏利,COMPANY
900905,老凤祥Ｂ,COMPANY
002534,杭锅股份,COMPANY
300196,长海股份,COMPANY
600337,美克家居,COMPANY
000045,深纺织Ａ,COMPANY
300725,药石科技,COMPANY
600757,长江传媒,COMPANY
601117,中国化学,COMPANY
002758,华通医药,COMPANY
002546,新联电子,COMPANY
300536,农尚环境,COMPANY
601009,南京银行,COMPANY
600026,中远海能,COMPANY
000880,潍柴重机,COMPANY
600895,张江高科,COMPANY
002552,宝鼎科技,COMPANY
002201,九鼎新材,COMPANY
300084,海默科技,COMPANY
600167,联美控股,COMPANY
002425,凯撒文化,COMPANY
000656,金科股份,COMPANY
603823,百合花,COMPANY
000671,阳 光 城,COMPANY
600227,赤天化,COMPANY
002238,天威视讯,COMPANY
002670,国盛金控,COMPANY
601997,贵阳银行,COMPANY
000931,中 关 村,COMPANY
002308,威创股份,COMPANY
600865,百大集团,COMPANY
300282,汇冠股份,COMPANY
002282,博深工具,COMPANY
600205,S山东铝,COMPANY
300576,容大感光,COMPANY
600873,梅花生物,COMPANY
002358,森源电气,COMPANY
002367,康力电梯,COMPANY
300053,欧比特,COMPANY
300615,欣天科技,COMPANY
000566,海南海药,COMPANY
002392,北京利尔,COMPANY
600849,上药转换,COMPANY
002285,世联行,COMPANY
300107,建新股份,COMPANY
603158,腾龙股份,COMPANY
600303,曙光股份,COMPANY
002730,电光科技,COMPANY
600536,中国软件,COMPANY
300194,福安药业,COMPANY
002745,木林森,COMPANY
000100,TCL 集团,COMPANY
000421,南京公用,COMPANY
600801,华新水泥,COMPANY
000610,西安旅游,COMPANY
002701,奥瑞金,COMPANY
002295,精艺股份,COMPANY
002268,卫 士 通,COMPANY
300034,钢研高纳,COMPANY
600655,豫园股份,COMPANY
600130,波导股份,COMPANY
000760,斯太尔,COMPANY
600280,中央商场,COMPANY
600626,申达股份,COMPANY
000881,中广核技,COMPANY
900919,绿庭B股,COMPANY
300438,鹏辉能源,COMPANY
600660,福耀玻璃,COMPANY
000748,长城信息,COMPANY
900948,伊泰Ｂ股,COMPANY
002108,沧州明珠,COMPANY
300002,神州泰岳,COMPANY
002124,天邦股份,COMPANY
601566,九牧王,COMPANY
000035,中国天楹,COMPANY
000605,渤海股份,COMPANY
300447,全信股份,COMPANY
002205,国统股份,COMPANY
600379,宝光股份,COMPANY
000056,皇庭国际,COMPANY
603599,广信股份,COMPANY
002625,光启技术,COMPANY
002050,三花智控,COMPANY
002196,方正电机,COMPANY
002355,兴民智通,COMPANY
002589,瑞康医药,COMPANY
603917,合力科技,COMPANY
600963,岳阳林纸,COMPANY
600481,双良节能,COMPANY
603025,大豪科技,COMPANY
600622,光大嘉宝,COMPANY
002688,金河生物,COMPANY
200553,沙隆达Ｂ,COMPANY
601901,方正证券,COMPANY
300248,新开普,COMPANY
000963,华东医药,COMPANY
000012,南 玻Ａ,COMPANY
600243,青海华鼎,COMPANY
601198,东兴证券,COMPANY
002654,万润科技,COMPANY
600117,西宁特钢,COMPANY
603308,应流股份,COMPANY
000793,华闻传媒,COMPANY
000007,全新好,COMPANY
002173,创新医疗,COMPANY
600400,红豆股份,COMPANY
002215,诺 普 信,COMPANY
000609,绵石投资,COMPANY
600312,平高电气,COMPANY
300081,恒信东方,COMPANY
600023,浙能电力,COMPANY
601005,*ST重钢,COMPANY;ST
002142,宁波银行,COMPANY
300027,华谊兄弟,COMPANY
000868,安凯客车,COMPANY
603988,中电电机,COMPANY
600226,瀚叶股份,COMPANY
300203,聚光科技,COMPANY
600336,澳柯玛,COMPANY
002919,名臣健康,COMPANY
000623,吉林敖东,COMPANY
002723,金莱特,COMPANY
002210,飞马国际,COMPANY
600320,振华重工,COMPANY
600592,龙溪股份,COMPANY
002831,裕同科技,COMPANY
002026,山东威达,COMPANY
300264,佳创视讯,COMPANY
002404,嘉欣丝绸,COMPANY
000681,视觉中国,COMPANY
000589,黔轮胎Ａ,COMPANY
603519,立霸股份,COMPANY
300415,伊之密,COMPANY
002306,*ST云网,COMPANY;ST
200771,杭汽轮Ｂ,COMPANY
000692,惠天热电,COMPANY
300372,欣泰退,COMPANY
300137,先河环保,COMPANY
002911,佛燃股份,COMPANY
600523,贵航股份,COMPANY
600919,江苏银行,COMPANY
600480,凌云股份,COMPANY
000756,新华制药,COMPANY
002466,天齐锂业,COMPANY
002040,南 京 港,COMPANY
603861,白云电器,COMPANY
300056,三维丝,COMPANY
600016,民生银行,COMPANY
600490,鹏欣资源,COMPANY
000798,中水渔业,COMPANY
603566,普莱柯,COMPANY
300726,宏达电子,COMPANY
600421,仰帆控股,COMPANY
300267,尔康制药,COMPANY
300313,天山生物,COMPANY
900936,鄂资Ｂ股,COMPANY
603609,禾丰牧业,COMPANY
002094,青岛金王,COMPANY
601058,赛轮金宇,COMPANY
300519,新光药业,COMPANY
600848,上海临港,COMPANY
603918,金桥信息,COMPANY
603567,珍宝岛,COMPANY
603268,松发股份,COMPANY
300095,华伍股份,COMPANY
000722,湖南发展,COMPANY
601016,节能风电,COMPANY
603968,醋化股份,COMPANY
000720,新能泰山,COMPANY
603878,武进不锈,COMPANY
002594,比亚迪,COMPANY
600607,上实医药,COMPANY
002176,江特电机,COMPANY
600675,中华企业,COMPANY
600477,杭萧钢构,COMPANY
600069,银鸽投资,COMPANY
300157,恒泰艾普,COMPANY
002186,全 聚 德,COMPANY
300460,惠伦晶体,COMPANY
002915,中欣氟材,COMPANY
002684,猛狮科技,COMPANY
300301,长方集团,COMPANY
000571,新大洲Ａ,COMPANY
300382,斯莱克,COMPANY
000950,*ST建峰,COMPANY;ST
600287,江苏舜天,COMPANY
600726,华电能源,COMPANY
600145,*ST新亿,COMPANY;ST
002156,通富微电,COMPANY
603000,人民网,COMPANY
600122,宏图高科,COMPANY
600633,浙数文化,COMPANY
002680,长生生物,COMPANY
603101,汇嘉时代,COMPANY
600338,西藏珠峰,COMPANY
600859,王府井,COMPANY
300079,数码科技,COMPANY
000813,德展健康,COMPANY
600565,迪马股份,COMPANY
603090,宏盛股份,COMPANY
002485,希努尔,COMPANY
600587,新华医疗,COMPANY
603015,弘讯科技,COMPANY
000416,民生控股,COMPANY
002445,中南文化,COMPANY
000727,华东科技,COMPANY
000637,茂化实华,COMPANY
002459,天业通联,COMPANY
300113,顺网科技,COMPANY
603716,塞力斯,COMPANY
002532,新界泵业,COMPANY
600310,桂东电力,COMPANY
603616,韩建河山,COMPANY
300383,光环新网,COMPANY
600738,兰州民百,COMPANY
002146,荣盛发展,COMPANY
000050,深天马Ａ,COMPANY
601811,新华文轩,COMPANY
002036,联创电子,COMPANY
000823,超声电子,COMPANY
600359,新农开发,COMPANY
601006,大秦铁路,COMPANY
002132,恒星科技,COMPANY
002083,孚日股份,COMPANY
600397,安源煤业,COMPANY
300128,锦富技术,COMPANY
601113,华鼎股份,COMPANY
600571,信雅达,COMPANY
300148,天舟文化,COMPANY
000806,银河生物,COMPANY
600029,南方航空,COMPANY
600861,北京城乡,COMPANY
600647,同达创业,COMPANY
600172,黄河旋风,COMPANY
300355,蒙草生态,COMPANY
600824,益民集团,COMPANY
601818,光大银行,COMPANY
300349,金卡智能,COMPANY
600546,山煤国际,COMPANY
600966,博汇纸业,COMPANY
002206,海 利 得,COMPANY
603199,九华旅游,COMPANY
002160,常铝股份,COMPANY
002048,宁波华翔,COMPANY
600285,羚锐制药,COMPANY
000707,双环科技,COMPANY
000701,厦门信达,COMPANY
300122,智飞生物,COMPANY
002390,信邦制药,COMPANY
002134,*ST普林,COMPANY;ST
600036,招商银行,COMPANY
000652,泰达股份,COMPANY
600603,广汇物流,COMPANY
002337,赛象科技,COMPANY
300375,鹏翎股份,COMPANY
600896,览海投资,COMPANY
002501,利源精制,COMPANY
600020,中原高速,COMPANY
600773,西藏城投,COMPANY
600372,中航电子,COMPANY
600102,莱钢股份,COMPANY
002009,天奇股份,COMPANY
000725,京东方Ａ,COMPANY
601900,南方传媒,COMPANY
601098,中南传媒,COMPANY
002436,兴森科技,COMPANY
600841,上柴股份,COMPANY
002188,巴士在线,COMPANY
603007,花王股份,COMPANY
300435,中泰股份,COMPANY
300531,优博讯,COMPANY
002478,常宝股份,COMPANY
300152,科融环境,COMPANY
000157,中联重科,COMPANY
002117,东港股份,COMPANY
002024,苏宁云商,COMPANY
000777,中核科技,COMPANY
002079,苏州固锝,COMPANY
002429,兆驰股份,COMPANY
300468,四方精创,COMPANY
002735,王子新材,COMPANY
601020,华钰矿业,COMPANY
300369,绿盟科技,COMPANY
000027,深圳能源,COMPANY
000721,西安饮食,COMPANY
002088,鲁阳节能,COMPANY
300359,全通教育,COMPANY
600332,白云山,COMPANY
002297,博云新材,COMPANY
300232,洲明科技,COMPANY
600159,大龙地产,COMPANY
300521,爱司凯,COMPANY
002420,毅昌股份,COMPANY
002778,高科石化,COMPANY
300437,清水源,COMPANY
000338,潍柴动力,COMPANY
002597,金禾实业,COMPANY
300684,中石科技,COMPANY
300338,开元股份,COMPANY
002569,步森股份,COMPANY
603033,三维股份,COMPANY
002791,坚朗五金,COMPANY
300120,经纬电材,COMPANY
000803,*ST金宇,COMPANY;ST
600802,福建水泥,COMPANY
002583,海能达,COMPANY
603315,福鞍股份,COMPANY
603868,飞科电器,COMPANY
002702,海欣食品,COMPANY
600776,东方通信,COMPANY
603843,正平股份,COMPANY
000538,云南白药,COMPANY
601882,海天精工,COMPANY
002052,同洲电子,COMPANY
000858,五 粮 液,COMPANY
600084,中葡股份,COMPANY
300091,金通灵,COMPANY
002431,棕榈股份,COMPANY
000822,山东海化,COMPANY
002012,凯恩股份,COMPANY
600173,卧龙地产,COMPANY
601689,拓普集团,COMPANY
603322,超讯通信,COMPANY
300381,溢多利,COMPANY
300033,同花顺,COMPANY
601015,陕西黑猫,COMPANY
000680,山推股份,COMPANY
002218,拓日新能,COMPANY
600162,香江控股,COMPANY
002757,南兴装备,COMPANY
300321,同大股份,COMPANY
300547,川环科技,COMPANY
601618,中国中冶,COMPANY
603083,剑桥科技,COMPANY
000504,南华生物,COMPANY
002013,中航机电,COMPANY
002219,恒康医疗,COMPANY
000852,石化机械,COMPANY
000407,胜利股份,COMPANY
600597,光明乳业,COMPANY
002109,兴化股份,COMPANY
000537,广宇发展,COMPANY
002803,吉宏股份,COMPANY
600760,中航黑豹,COMPANY
300292,吴通控股,COMPANY
000021,深科技,COMPANY
002185,华天科技,COMPANY
603416,信捷电气,COMPANY
000036,华联控股,COMPANY
002016,世荣兆业,COMPANY
300727,润禾材料,COMPANY
000702,正虹科技,COMPANY
600736,苏州高新,COMPANY
600751,天海投资,COMPANY
002544,杰赛科技,COMPANY
300579,数字认证,COMPANY
601616,广电电气,COMPANY
300023,宝德股份,COMPANY
002096,南岭民爆,COMPANY
002085,万丰奥威,COMPANY
002035,华帝股份,COMPANY
000731,四川美丰,COMPANY
300007,汉威科技,COMPANY
002284,亚太股份,COMPANY
600110,诺德股份,COMPANY
600156,华升股份,COMPANY
000913,钱江摩托,COMPANY
603611,诺力股份,COMPANY
300439,美康生物,COMPANY
002498,汉缆股份,COMPANY
600114,东睦股份,COMPANY
002661,克明面业,COMPANY
601966,玲珑轮胎,COMPANY
600570,恒生电子,COMPANY
002536,西泵股份,COMPANY
300018,中元股份,COMPANY
601377,兴业证券,COMPANY
300518,盛讯达,COMPANY
002648,卫星石化,COMPANY
000034,神州数码,COMPANY
600533,栖霞建设,COMPANY
002465,海格通信,COMPANY
300466,赛摩电气,COMPANY
300021,大禹节水,COMPANY
601208,东材科技,COMPANY
600278,东方创业,COMPANY
600186,莲花健康,COMPANY
600286,S*ST国瓷,COMPANY;ST
600891,秋林集团,COMPANY
002523,天桥起重,COMPANY
002042,华孚时尚,COMPANY
300046,台基股份,COMPANY
600050,中国联通,COMPANY
300430,诚益通,COMPANY
000013,*ST石化A,COMPANY;ST
000968,蓝焰控股,COMPANY
600831,广电网络,COMPANY
300393,中来股份,COMPANY
300231,银信科技,COMPANY
601599,鹿港文化,COMPANY
601166,兴业银行,COMPANY
600066,宇通客车,COMPANY
600871,石化油服,COMPANY
600850,华东电脑,COMPANY
600537,亿晶光电,COMPANY
300181,佐力药业,COMPANY
600874,创业环保,COMPANY
002319,乐通股份,COMPANY
002743,富煌钢构,COMPANY
300106,西部牧业,COMPANY
600981,汇鸿集团,COMPANY
300243,瑞丰高材,COMPANY
002104,恒宝股份,COMPANY
002443,金洲管道,COMPANY
603339,四方冷链,COMPANY
200168,舜喆B,COMPANY
600290,华仪电气,COMPANY
000948,南天信息,COMPANY
300597,吉大通信,COMPANY
002609,捷顺科技,COMPANY
600834,申通地铁,COMPANY
300222,科大智能,COMPANY
300171,东富龙,COMPANY
002159,三特索道,COMPANY
603928,兴业股份,COMPANY
000922,*ST佳电,COMPANY;ST
200054,建车B,COMPANY
300078,思创医惠,COMPANY
600155,宝硕股份,COMPANY
000043,中航地产,COMPANY
002726,龙大肉食,COMPANY
000885,同力水泥,COMPANY
600667,太极实业,COMPANY
603011,合锻智能,COMPANY
002327,富安娜,COMPANY
002588,史丹利,COMPANY
600025,华能水电,COMPANY
002126,银轮股份,COMPANY
300305,裕兴股份,COMPANY
002158,汉钟精机,COMPANY
002655,共达电声,COMPANY
600401,*ST海润,COMPANY;ST
000910,大亚圣象,COMPANY
002372,伟星新材,COMPANY
000033,新都退,COMPANY
000716,黑芝麻,COMPANY
600594,益佰制药,COMPANY
300425,环能科技,COMPANY
002658,雪迪龙,COMPANY
002519,银河电子,COMPANY
002811,亚泰国际,COMPANY
603816,顾家家居,COMPANY
900910,海立Ｂ股,COMPANY
000957,中通客车,COMPANY
000553,沙隆达Ａ,COMPANY
300110,华仁药业,COMPANY
300353,东土科技,COMPANY
300059,东方财富,COMPANY
300664,鹏鹞环保,COMPANY
000568,泸州老窖,COMPANY
600567,山鹰纸业,COMPANY
000972,*ST中基,COMPANY;ST
601369,陕鼓动力,COMPANY
002364,中恒电气,COMPANY
600649,城投控股,COMPANY
600517,置信电气,COMPANY
300499,高澜股份,COMPANY
600886,国投电力,COMPANY
600345,长江通信,COMPANY
603959,百利科技,COMPANY
600343,航天动力,COMPANY
002019,亿帆医药,COMPANY
002486,嘉麟杰,COMPANY
002398,建研集团,COMPANY
002555,三七互娱,COMPANY
900903,大众Ｂ股,COMPANY
000710,贝瑞基因,COMPANY
300210,森远股份,COMPANY
600581,八一钢铁,COMPANY
000836,鑫茂科技,COMPANY
002434,万里扬,COMPANY
603789,星光农机,COMPANY
600302,标准股份,COMPANY
600297,广汇汽车,COMPANY
002657,中科金财,COMPANY
600715,文投控股,COMPANY
002558,巨人网络,COMPANY
300052,中青宝,COMPANY
603660,苏州科达,COMPANY
300279,和晶科技,COMPANY
002277,友阿股份,COMPANY
002418,康盛股份,COMPANY
000038,深大通,COMPANY
300253,卫宁健康,COMPANY
000556,PT南洋,COMPANY
300403,地尔汉宇,COMPANY
601231,环旭电子,COMPANY
600771,广誉远,COMPANY
300235,方直科技,COMPANY
300529,健帆生物,COMPANY
600141,兴发集团,COMPANY
000531,穗恒运Ａ,COMPANY
200055,方大Ｂ,COMPANY
600236,桂冠电力,COMPANY
600877,*ST嘉陵,COMPANY;ST
000430,张家界,COMPANY
600705,中航资本,COMPANY
900920,上柴Ｂ股,COMPANY
300118,东方日升,COMPANY
002567,唐人神,COMPANY
601018,宁波港,COMPANY
002375,亚厦股份,COMPANY
300339,润和软件,COMPANY
600485,信威集团,COMPANY
600153,建发股份,COMPANY
300100,双林股份,COMPANY
000506,中润资源,COMPANY
603568,伟明环保,COMPANY
002666,德联集团,COMPANY
000061,农 产 品,COMPANY
600022,山东钢铁,COMPANY
600266,北京城建,COMPANY
002643,万润股份,COMPANY
002669,康达新材,COMPANY
300258,精锻科技,COMPANY
002360,同德化工,COMPANY
600435,北方导航,COMPANY
200706,瓦轴B,COMPANY
002717,岭南园林,COMPANY
600056,中国医药,COMPANY
600127,金健米业,COMPANY
002175,东方网络,COMPANY
300376,易事特,COMPANY
600588,用友网络,COMPANY
000805,*ST炎黄,COMPANY;ST
600082,海泰发展,COMPANY
300346,南大光电,COMPANY
000551,创元科技,COMPANY
600363,联创光电,COMPANY
300224,正海磁材,COMPANY
600829,人民同泰,COMPANY
300075,数字政通,COMPANY
600432,*ST吉恩,COMPANY;ST
600577,精达股份,COMPANY
600438,通威股份,COMPANY
002665,首航节能,COMPANY
000665,湖北广电,COMPANY
000919,金陵药业,COMPANY
300543,朗科智能,COMPANY
002503,搜于特,COMPANY
002198,嘉应制药,COMPANY
600589,广东榕泰,COMPANY
300462,华铭智能,COMPANY
300344,太空板业,COMPANY
200541,粤照明Ｂ,COMPANY
002105,信隆健康,COMPANY
000539,粤电力Ａ,COMPANY
300036,超图软件,COMPANY
600722,金牛化工,COMPANY
600501,航天晨光,COMPANY
600539,狮头股份,COMPANY
000889,茂业通信,COMPANY
300124,汇川技术,COMPANY
300006,莱美药业,COMPANY
002247,帝龙文化,COMPANY
002141,贤丰控股,COMPANY
002207,*ST准油,COMPANY;ST
300581,晨曦航空,COMPANY
300087,荃银高科,COMPANY
600461,洪城水业,COMPANY
600387,海越股份,COMPANY
600296,S兰铝,COMPANY
600307,酒钢宏兴,COMPANY
600784,鲁银投资,COMPANY
000673,当代东方,COMPANY
000971,高升控股,COMPANY
601012,隆基股份,COMPANY
300058,蓝色光标,COMPANY
002179,中航光电,COMPANY
601021,春秋航空,COMPANY
002660,茂硕电源,COMPANY
600018,上港集团,COMPANY
000958,东方能源,COMPANY
002193,如意集团,COMPANY
600187,国中水务,COMPANY
002656,摩登大道,COMPANY
600898,国美通讯,COMPANY
002371,北方华创,COMPANY
600113,浙江东日,COMPANY
300226,上海钢联,COMPANY
002444,巨星科技,COMPANY
300149,量子高科,COMPANY
002409,雅克科技,COMPANY
300555,路通视信,COMPANY
002345,潮宏基,COMPANY
600261,阳光照明,COMPANY
000895,双汇发展,COMPANY
600289,ST信通,COMPANY;ST
002400,省广股份,COMPANY
002075,沙钢股份,COMPANY
200725,京东方Ｂ,COMPANY
000068,华控赛格,COMPANY
000558,莱茵体育,COMPANY
600520,文一科技,COMPANY
000851,高鸿股份,COMPANY
603118,共进股份,COMPANY
002413,雷科防务,COMPANY
002259,升达林业,COMPANY
600295,鄂尔多斯,COMPANY
002279,久其软件,COMPANY
000403,ST生化,COMPANY;ST
000612,焦作万方,COMPANY
002787,华源控股,COMPANY
000596,古井贡酒,COMPANY
603002,宏昌电子,COMPANY
900940,大名城B,COMPANY
000639,西王食品,COMPANY
600352,浙江龙盛,COMPANY
600987,航民股份,COMPANY
600832,东方明珠,COMPANY
002624,完美世界,COMPANY
600070,浙江富润,COMPANY
002574,明牌珠宝,COMPANY
600358,国旅联合,COMPANY
600433,冠豪高新,COMPANY
600695,绿庭投资,COMPANY
002703,浙江世宝,COMPANY
002447,壹桥股份,COMPANY
600576,祥源文化,COMPANY
600088,中视传媒,COMPANY
600590,泰豪科技,COMPANY
601339,百隆东方,COMPANY
600674,川投能源,COMPANY
300063,天龙集团,COMPANY
002144,宏达高科,COMPANY
600810,神马股份,COMPANY
300259,新天科技,COMPANY
600645,中源协和,COMPANY
600557,康缘药业,COMPANY
000995,皇台酒业,COMPANY
600572,康恩贝,COMPANY
200530,大 冷Ｂ,COMPANY
002011,盾安环境,COMPANY
002598,山东章鼓,COMPANY
600563,法拉电子,COMPANY
300575,中旗股份,COMPANY
600129,太极集团,COMPANY
600252,中恒集团,COMPANY
000909,数源科技,COMPANY
000755,*ST三维,COMPANY;ST
000938,紫光股份,COMPANY
002668,奥马电器,COMPANY
002382,蓝帆医疗,COMPANY
300092,科新机电,COMPANY
000997,新 大 陆,COMPANY
600253,天方药业,COMPANY
002044,美年健康,COMPANY
600160,巨化股份,COMPANY
300392,腾信股份,COMPANY
300731,科创新源,COMPANY
000818,方大化工,COMPANY
300206,理邦仪器,COMPANY
900926,宝信Ｂ,COMPANY
600196,复星医药,COMPANY
300304,云意电气,COMPANY
002639,雪人股份,COMPANY
300540,深冷股份,COMPANY
200160,东沣B,COMPANY
002912,中新赛克,COMPANY
603779,威龙股份,COMPANY
002118,紫鑫药业,COMPANY
603729,龙韵股份,COMPANY
002578,闽发铝业,COMPANY
300270,中威电子,COMPANY
002148,北纬科技,COMPANY
000606,神州易桥,COMPANY
600598,北大荒,COMPANY
002922,伊戈尔,COMPANY
300145,中金环境,COMPANY
603001,奥康国际,COMPANY
002433,太安堂,COMPANY
002439,启明星辰,COMPANY
002423,中原特钢,COMPANY
000040,东旭蓝天,COMPANY
601880,大连港,COMPANY
600193,创兴资源,COMPANY
603080,新疆火炬,COMPANY
300255,常山药业,COMPANY
600258,首旅酒店,COMPANY
000592,平潭发展,COMPANY
600620,天宸股份,COMPANY
600631,百联股份,COMPANY
002309,中利集团,COMPANY
300436,广生堂,COMPANY
300047,天源迪科,COMPANY
002137,麦达数字,COMPANY
300208,恒顺众昇,COMPANY
002739,万达电影,COMPANY
600276,恒瑞医药,COMPANY
300280,南通锻压,COMPANY
600787,中储股份,COMPANY
002240,威华股份,COMPANY
002573,清新环境,COMPANY
200581,苏威孚Ｂ,COMPANY
600733,S*ST前锋,COMPANY;ST
300367,东方网力,COMPANY
601727,上海电气,COMPANY
002721,金一文化,COMPANY
300373,扬杰科技,COMPANY
002605,姚记扑克,COMPANY
002197,证通电子,COMPANY
000976,华铁股份,COMPANY
200986,粤华包Ｂ,COMPANY
600704,物产中大,COMPANY
600128,弘业股份,COMPANY
600837,海通证券,COMPANY
000510,金路集团,COMPANY
300119,瑞普生物,COMPANY
300396,迪瑞医疗,COMPANY
002111,威海广泰,COMPANY
300173,智慧松德,COMPANY
000828,东莞控股,COMPANY
000585,东北电气,COMPANY
300397,天和防务,COMPANY
002059,云南旅游,COMPANY
000627,天茂集团,COMPANY
300496,中科创达,COMPANY
300530,达志科技,COMPANY
600308,华泰股份,COMPANY
600505,西昌电力,COMPANY
603708,家家悦,COMPANY
000715,中兴商业,COMPANY
600395,盘江股份,COMPANY
300561,汇金科技,COMPANY
600960,渤海活塞,COMPANY
300348,长亮科技,COMPANY
600206,有研新材,COMPANY
603166,福达股份,COMPANY
000677,恒天海龙,COMPANY
002449,国星光电,COMPANY
300086,康芝药业,COMPANY
002391,长青股份,COMPANY
600582,天地科技,COMPANY
300345,红宇新材,COMPANY
601099,太平洋,COMPANY
002385,大北农,COMPANY
600798,宁波海运,COMPANY
300352,北信源,COMPANY
000761,本钢板材,COMPANY
002143,印纪传媒,COMPANY
002336,人人乐,COMPANY
000776,广发证券,COMPANY
002208,合肥城建,COMPANY
002172,澳洋科技,COMPANY
000691,亚太实业,COMPANY
600575,皖江物流,COMPANY
600439,瑞贝卡,COMPANY
600538,国发股份,COMPANY
000736,中交地产,COMPANY
300422,博世科,COMPANY
600866,星湖科技,COMPANY
000712,锦龙股份,COMPANY
600759,洲际油气,COMPANY
000782,美达股份,COMPANY
002686,亿利达,COMPANY
600677,航天通信,COMPANY
601877,正泰电器,COMPANY
000488,晨鸣纸业,COMPANY
300266,兴源环境,COMPANY
600753,东方银星,COMPANY
600482,中国动力,COMPANY
300276,三丰智能,COMPANY
002732,燕塘乳业,COMPANY
600499,科达洁能,COMPANY
600731,湖南海利,COMPANY
600131,岷江水电,COMPANY
